SubscriptionID,CompanyID,PlanID,SnapshotDateKey,ActiveUsers,MRR_Amount,IsActive,IsChurned,IsUpgrade,IsDowngrade,DateKey,FullDate
4491,215,1,20240401,14,119,1,0,0,0,20240401,2024-04-01
4492,215,1,20240501,19,144,1,0,0,0,20240501,2024-05-01
4493,215,1,20240601,18,139,1,0,0,0,20240601,2024-06-01
4494,215,1,20240701,14,119,1,0,0,0,20240701,2024-07-01
4495,215,1,20240801,18,139,1,0,0,0,20240801,2024-08-01
4496,215,1,20240901,17,134,1,0,0,0,20240901,2024-09-01
4497,215,1,20241001,19,144,1,0,0,0,20241001,2024-10-01
4498,215,1,20241101,20,149,1,0,0,0,20241101,2024-11-01
4499,215,1,20241201,20,149,1,0,0,0,20241201,2024-12-01
4500,215,1,20250101,18,139,1,0,0,0,20250101,2025-01-01
4501,215,1,20250201,8,89,1,0,0,0,20250201,2025-02-01
4502,215,1,20250301,14,119,1,0,0,0,20250301,2025-03-01
4503,215,1,20250401,17,134,1,0,0,0,20250401,2025-04-01
4504,215,1,20250501,5,74,0,1,0,0,20250501,2025-05-01
4505,216,1,20250901,87,484,1,0,0,0,20250901,2025-09-01
4506,216,1,20251001,75,424,1,0,0,0,20251001,2025-10-01
4507,216,1,20251101,68,389,1,0,0,0,20251101,2025-11-01
4508,216,1,20251201,60,349,1,0,0,0,20251201,2025-12-01
4509,216,1,20260101,68,389,1,0,0,0,20260101,2026-01-01
4510,216,1,20260201,64,369,1,0,0,0,20260201,2026-02-01
4511,216,1,20260301,62,359,1,0,0,0,20260301,2026-03-01
4512,216,1,20260401,30,199,1,0,0,0,20260401,2026-04-01
4513,216,1,20260501,98,539,1,0,0,0,20260501,2026-05-01
4514,216,1,20260601,26,179,1,0,0,0,20260601,2026-06-01
4515,216,1,20260701,33,214,1,0,0,0,20260701,2026-07-01
4516,216,1,20260801,98,539,1,0,0,0,20260801,2026-08-01
4517,216,1,20260901,59,344,1,0,0,0,20260901,2026-09-01
4518,216,1,20261001,72,409,1,0,0,0,20261001,2026-10-01
4519,216,1,20261101,87,484,1,0,0,0,20261101,2026-11-01
4520,216,1,20261201,87,484,1,0,0,0,20261201,2026-12-01
4521,217,1,20240201,80,449,1,0,0,0,20240201,2024-02-01
4522,217,1,20240301,71,404,1,0,0,0,20240301,2024-03-01
4523,217,1,20240401,97,534,1,0,0,0,20240401,2024-04-01
4524,217,1,20240501,52,309,1,0,0,0,20240501,2024-05-01
4525,217,1,20240601,77,434,1,0,0,0,20240601,2024-06-01
4526,217,1,20240701,41,254,1,0,0,0,20240701,2024-07-01
4527,217,1,20240801,37,234,1,0,0,0,20240801,2024-08-01
4528,217,1,20240901,35,224,1,0,0,0,20240901,2024-09-01
4529,217,1,20241001,69,394,1,0,0,0,20241001,2024-10-01
4530,217,1,20241101,27,184,1,0,0,0,20241101,2024-11-01
4531,217,1,20241201,59,344,1,0,0,0,20241201,2024-12-01
4532,217,1,20250101,88,489,1,0,0,0,20250101,2025-01-01
4533,217,1,20250201,57,334,1,0,0,0,20250201,2025-02-01
4534,217,1,20250301,58,339,1,0,0,0,20250301,2025-03-01
4535,217,1,20250401,85,474,1,0,0,0,20250401,2025-04-01
4536,217,1,20250501,74,419,1,0,0,0,20250501,2025-05-01
4537,217,1,20250601,67,384,1,0,0,0,20250601,2025-06-01
4538,217,1,20250701,56,329,1,0,0,0,20250701,2025-07-01
4539,217,1,20250801,63,364,1,0,0,0,20250801,2025-08-01
4540,217,1,20250901,71,404,1,0,0,0,20250901,2025-09-01
4541,217,1,20251001,90,499,1,0,0,0,20251001,2025-10-01
4542,217,1,20251101,25,174,1,0,0,0,20251101,2025-11-01
4543,217,1,20251201,57,334,1,0,0,0,20251201,2025-12-01
4544,217,1,20260101,33,214,1,0,0,0,20260101,2026-01-01
4545,217,1,20260201,22,159,1,0,0,0,20260201,2026-02-01
4546,217,1,20260301,40,249,1,0,0,0,20260301,2026-03-01
4547,217,1,20260401,63,364,1,0,0,0,20260401,2026-04-01
4548,217,1,20260501,85,474,1,0,0,0,20260501,2026-05-01
4549,217,1,20260601,84,469,1,0,0,0,20260601,2026-06-01
4550,217,1,20260701,54,319,1,0,0,0,20260701,2026-07-01
4551,217,1,20260801,46,279,1,0,0,0,20260801,2026-08-01
4552,217,1,20260901,81,454,1,0,0,0,20260901,2026-09-01
4553,217,1,20261001,75,424,1,0,0,0,20261001,2026-10-01
4554,217,1,20261101,96,529,1,0,0,0,20261101,2026-11-01
4555,217,1,20261201,53,314,1,0,0,0,20261201,2026-12-01
4556,218,1,20230901,10,99,1,0,0,0,20230901,2023-09-01
4557,218,1,20231001,8,89,1,0,0,0,20231001,2023-10-01
4558,218,1,20231101,10,99,1,0,0,0,20231101,2023-11-01
4559,218,1,20231201,11,104,1,0,0,0,20231201,2023-12-01
4560,218,1,20240101,15,124,1,0,0,0,20240101,2024-01-01
4561,218,1,20240201,7,84,1,0,0,0,20240201,2024-02-01
4562,218,1,20240301,18,139,1,0,0,0,20240301,2024-03-01
4563,218,1,20240401,7,84,1,0,0,0,20240401,2024-04-01
4564,218,1,20240501,11,104,0,1,0,0,20240501,2024-05-01
4565,219,1,20240401,71,404,1,0,0,0,20240401,2024-04-01
4566,219,1,20240501,87,484,1,0,0,0,20240501,2024-05-01
4567,219,1,20240601,48,289,1,0,0,0,20240601,2024-06-01
4568,219,1,20240701,76,429,1,0,0,0,20240701,2024-07-01
4569,219,1,20240801,31,204,1,0,0,0,20240801,2024-08-01
4570,219,1,20240901,57,334,1,0,0,0,20240901,2024-09-01
4571,219,1,20241001,71,404,1,0,0,0,20241001,2024-10-01
4572,219,1,20241101,28,189,1,0,0,0,20241101,2024-11-01
4573,219,1,20241201,43,264,1,0,0,0,20241201,2024-12-01
4574,219,1,20250101,87,484,1,0,0,0,20250101,2025-01-01
4575,219,1,20250201,24,169,1,0,0,0,20250201,2025-02-01
4576,219,1,20250301,77,434,1,0,0,0,20250301,2025-03-01
4577,219,2,20250401,85,949,1,0,1,0,20250401,2025-04-01
4578,219,2,20250501,98,1079,1,0,0,0,20250501,2025-05-01
4579,219,2,20250601,59,689,1,0,0,0,20250601,2025-06-01
4580,219,2,20250701,30,399,1,0,0,0,20250701,2025-07-01
4581,219,2,20250801,98,1079,1,0,0,0,20250801,2025-08-01
4582,219,2,20250901,41,509,1,0,0,0,20250901,2025-09-01
4583,219,2,20251001,34,439,1,0,0,0,20251001,2025-10-01
4584,219,2,20251101,100,1099,1,0,0,0,20251101,2025-11-01
4585,219,2,20251201,22,319,1,0,0,0,20251201,2025-12-01
4586,219,2,20260101,22,319,1,0,0,0,20260101,2026-01-01
4587,219,2,20260201,43,529,1,0,0,0,20260201,2026-02-01
4588,219,2,20260301,70,799,1,0,0,0,20260301,2026-03-01
4589,219,2,20260401,74,839,1,0,0,0,20260401,2026-04-01
4590,219,2,20260501,32,419,1,0,0,0,20260501,2026-05-01
4591,219,2,20260601,82,919,1,0,0,0,20260601,2026-06-01
4592,219,2,20260701,66,759,1,0,0,0,20260701,2026-07-01
4593,219,2,20260801,82,919,1,0,0,0,20260801,2026-08-01
4594,219,2,20260901,54,639,1,0,0,0,20260901,2026-09-01
4595,219,3,20261001,60,1399,1,0,1,0,20261001,2026-10-01
4596,219,3,20261101,88,1959,1,0,0,0,20261101,2026-11-01
4597,219,3,20261201,71,1619,1,0,0,0,20261201,2026-12-01
4598,220,1,20240201,57,334,1,0,0,0,20240201,2024-02-01
4599,220,1,20240301,92,509,1,0,0,0,20240301,2024-03-01
4600,220,1,20240401,27,184,1,0,0,0,20240401,2024-04-01
4601,220,1,20240501,30,199,1,0,0,0,20240501,2024-05-01
4602,220,1,20240601,46,279,1,0,0,0,20240601,2024-06-01
4603,220,1,20240701,33,214,1,0,0,0,20240701,2024-07-01
4604,220,1,20240801,70,399,1,0,0,0,20240801,2024-08-01
4605,220,1,20240901,75,424,1,0,0,0,20240901,2024-09-01
4606,220,2,20241001,82,919,1,0,1,0,20241001,2024-10-01
4607,220,2,20241101,42,519,1,0,0,0,20241101,2024-11-01
4608,220,2,20241201,81,909,1,0,0,0,20241201,2024-12-01
4609,220,2,20250101,25,349,1,0,0,0,20250101,2025-01-01
4610,220,2,20250201,85,949,1,0,0,0,20250201,2025-02-01
4611,220,2,20250301,35,449,1,0,0,0,20250301,2025-03-01
4612,220,2,20250401,84,939,1,0,0,0,20250401,2025-04-01
4613,220,2,20250501,98,1079,1,0,0,0,20250501,2025-05-01
4614,220,2,20250601,50,599,1,0,0,0,20250601,2025-06-01
4615,220,2,20250701,42,519,1,0,0,0,20250701,2025-07-01
4616,220,2,20250801,28,379,1,0,0,0,20250801,2025-08-01
4617,220,2,20250901,28,379,1,0,0,0,20250901,2025-09-01
4618,220,1,20251001,67,384,1,0,0,1,20251001,2025-10-01
4619,220,1,20251101,88,489,1,0,0,0,20251101,2025-11-01
4620,220,1,20251201,75,424,1,0,0,0,20251201,2025-12-01
4621,220,1,20260101,90,499,1,0,0,0,20260101,2026-01-01
4622,220,1,20260201,96,529,1,0,0,0,20260201,2026-02-01
4623,220,1,20260301,73,414,1,0,0,0,20260301,2026-03-01
4624,220,1,20260401,50,299,1,0,0,0,20260401,2026-04-01
4625,220,1,20260501,97,534,1,0,0,0,20260501,2026-05-01
4626,220,1,20260601,98,539,1,0,0,0,20260601,2026-06-01
4627,220,1,20260701,88,489,1,0,0,0,20260701,2026-07-01
4628,220,1,20260801,67,384,1,0,0,0,20260801,2026-08-01
4629,220,1,20260901,64,369,1,0,0,0,20260901,2026-09-01
4630,220,1,20261001,86,479,1,0,0,0,20261001,2026-10-01
4631,220,1,20261101,67,384,1,0,0,0,20261101,2026-11-01
4632,220,1,20261201,54,319,1,0,0,0,20261201,2026-12-01
4633,221,1,20220101,98,539,1,0,0,0,20220101,2022-01-01
4634,221,1,20220201,62,359,1,0,0,0,20220201,2022-02-01
4635,221,1,20220301,84,469,1,0,0,0,20220301,2022-03-01
4636,221,2,20220401,29,389,1,0,1,0,20220401,2022-04-01
4637,221,2,20220501,82,919,1,0,0,0,20220501,2022-05-01
4638,221,2,20220601,21,309,1,0,0,0,20220601,2022-06-01
4639,221,2,20220701,99,1089,1,0,0,0,20220701,2022-07-01
4640,221,2,20220801,41,509,1,0,0,0,20220801,2022-08-01
4641,221,2,20220901,40,499,1,0,0,0,20220901,2022-09-01
4642,221,2,20221001,95,1049,1,0,0,0,20221001,2022-10-01
4643,221,2,20221101,75,849,1,0,0,0,20221101,2022-11-01
4644,221,2,20221201,49,589,1,0,0,0,20221201,2022-12-01
4645,221,2,20230101,29,389,1,0,0,0,20230101,2023-01-01
4646,221,2,20230201,87,969,1,0,0,0,20230201,2023-02-01
4647,221,2,20230301,50,599,1,0,0,0,20230301,2023-03-01
4648,221,2,20230401,85,949,1,0,0,0,20230401,2023-04-01
4649,221,2,20230501,48,579,1,0,0,0,20230501,2023-05-01
4650,221,2,20230601,100,1099,1,0,0,0,20230601,2023-06-01
4651,221,2,20230701,60,699,1,0,0,0,20230701,2023-07-01
4652,221,2,20230801,22,319,1,0,0,0,20230801,2023-08-01
4653,221,2,20230901,79,889,1,0,0,0,20230901,2023-09-01
4654,221,2,20231001,31,409,1,0,0,0,20231001,2023-10-01
4655,221,2,20231101,55,649,1,0,0,0,20231101,2023-11-01
4656,221,2,20231201,85,949,1,0,0,0,20231201,2023-12-01
4657,221,2,20240101,39,489,1,0,0,0,20240101,2024-01-01
4658,221,2,20240201,30,399,1,0,0,0,20240201,2024-02-01
4659,221,2,20240301,91,1009,1,0,0,0,20240301,2024-03-01
4660,221,2,20240401,60,699,1,0,0,0,20240401,2024-04-01
4661,221,2,20240501,79,889,1,0,0,0,20240501,2024-05-01
4662,221,2,20240601,94,1039,1,0,0,0,20240601,2024-06-01
4663,221,2,20240701,36,459,1,0,0,0,20240701,2024-07-01
4664,221,2,20240801,22,319,1,0,0,0,20240801,2024-08-01
4665,221,2,20240901,78,879,1,0,0,0,20240901,2024-09-01
4666,221,2,20241001,77,869,1,0,0,0,20241001,2024-10-01
4667,221,2,20241101,45,549,1,0,0,0,20241101,2024-11-01
4668,221,2,20241201,56,659,1,0,0,0,20241201,2024-12-01
4669,221,2,20250101,32,419,1,0,0,0,20250101,2025-01-01
4670,221,2,20250201,54,639,1,0,0,0,20250201,2025-02-01
4671,221,2,20250301,28,379,1,0,0,0,20250301,2025-03-01
4672,221,2,20250401,51,609,0,1,0,0,20250401,2025-04-01
4673,222,1,20250301,15,124,1,0,0,0,20250301,2025-03-01
4674,222,1,20250401,14,119,1,0,0,0,20250401,2025-04-01
4675,222,1,20250501,10,99,1,0,0,0,20250501,2025-05-01
4676,222,1,20250601,11,104,1,0,0,0,20250601,2025-06-01
4677,222,1,20250701,18,139,1,0,0,0,20250701,2025-07-01
4678,222,1,20250801,10,99,1,0,0,0,20250801,2025-08-01
4679,222,1,20250901,8,89,1,0,0,0,20250901,2025-09-01
4680,222,1,20251001,12,109,1,0,0,0,20251001,2025-10-01
4681,222,1,20251101,10,99,1,0,0,0,20251101,2025-11-01
4682,222,1,20251201,14,119,1,0,0,0,20251201,2025-12-01
4683,222,1,20260101,18,139,1,0,0,0,20260101,2026-01-01
4684,222,1,20260201,8,89,1,0,0,0,20260201,2026-02-01
4685,222,1,20260301,8,89,1,0,0,0,20260301,2026-03-01
4686,222,1,20260401,12,109,1,0,0,0,20260401,2026-04-01
4687,222,1,20260501,11,104,1,0,0,0,20260501,2026-05-01
4688,222,1,20260601,11,104,1,0,0,0,20260601,2026-06-01
4689,222,1,20260701,12,109,1,0,0,0,20260701,2026-07-01
4690,222,2,20260801,11,209,1,0,1,0,20260801,2026-08-01
4691,222,2,20260901,10,199,1,0,0,0,20260901,2026-09-01
4692,222,2,20261001,6,159,1,0,0,0,20261001,2026-10-01
4693,222,2,20261101,16,259,1,0,0,0,20261101,2026-11-01
4694,222,1,20261201,17,134,1,0,0,1,20261201,2026-12-01
4695,223,1,20251201,95,524,1,0,0,0,20251201,2025-12-01
4696,223,1,20260101,93,514,1,0,0,0,20260101,2026-01-01
4697,223,1,20260201,24,169,1,0,0,0,20260201,2026-02-01
4698,223,1,20260301,99,544,1,0,0,0,20260301,2026-03-01
4699,223,1,20260401,21,154,1,0,0,0,20260401,2026-04-01
4700,223,1,20260501,39,244,0,1,0,0,20260501,2026-05-01
4701,224,1,20220101,8,89,1,0,0,0,20220101,2022-01-01
4702,224,1,20220201,11,104,1,0,0,0,20220201,2022-02-01
4703,224,1,20220301,20,149,1,0,0,0,20220301,2022-03-01
4704,224,1,20220401,11,104,1,0,0,0,20220401,2022-04-01
4705,224,1,20220501,18,139,1,0,0,0,20220501,2022-05-01
4706,224,1,20220601,18,139,1,0,0,0,20220601,2022-06-01
4707,224,1,20220701,20,149,1,0,0,0,20220701,2022-07-01
4708,224,1,20220801,12,109,1,0,0,0,20220801,2022-08-01
4709,224,1,20220901,6,79,1,0,0,0,20220901,2022-09-01
4710,224,1,20221001,6,79,1,0,0,0,20221001,2022-10-01
4711,224,1,20221101,13,114,1,0,0,0,20221101,2022-11-01
4712,224,1,20221201,13,114,1,0,0,0,20221201,2022-12-01
4713,224,1,20230101,15,124,1,0,0,0,20230101,2023-01-01
4714,224,1,20230201,17,134,1,0,0,0,20230201,2023-02-01
4715,224,2,20230301,15,249,1,0,1,0,20230301,2023-03-01
4716,224,2,20230401,18,279,1,0,0,0,20230401,2023-04-01
4717,224,2,20230501,19,289,1,0,0,0,20230501,2023-05-01
4718,224,3,20230601,14,479,1,0,1,0,20230601,2023-06-01
4719,224,3,20230701,15,499,1,0,0,0,20230701,2023-07-01
4720,224,3,20230801,12,439,1,0,0,0,20230801,2023-08-01
4721,224,3,20230901,7,339,1,0,0,0,20230901,2023-09-01
4722,224,3,20231001,14,479,1,0,0,0,20231001,2023-10-01
4723,224,3,20231101,7,339,1,0,0,0,20231101,2023-11-01
4724,224,3,20231201,12,439,1,0,0,0,20231201,2023-12-01
4725,224,3,20240101,12,439,1,0,0,0,20240101,2024-01-01
4726,224,3,20240201,15,499,1,0,0,0,20240201,2024-02-01
4727,224,3,20240301,13,459,1,0,0,0,20240301,2024-03-01
4728,224,3,20240401,18,559,1,0,0,0,20240401,2024-04-01
4729,224,2,20240501,5,149,1,0,0,1,20240501,2024-05-01
4730,224,2,20240601,11,209,1,0,0,0,20240601,2024-06-01
4731,224,1,20240701,19,144,1,0,0,1,20240701,2024-07-01
4732,224,1,20240801,18,139,1,0,0,0,20240801,2024-08-01
4733,224,1,20240901,6,79,1,0,0,0,20240901,2024-09-01
4734,224,1,20241001,12,109,1,0,0,0,20241001,2024-10-01
4735,224,1,20241101,16,129,1,0,0,0,20241101,2024-11-01
4736,224,1,20241201,19,144,1,0,0,0,20241201,2024-12-01
4737,224,1,20250101,17,134,1,0,0,0,20250101,2025-01-01
4738,224,2,20250201,17,269,1,0,1,0,20250201,2025-02-01
4739,224,2,20250301,10,199,0,1,0,0,20250301,2025-03-01
4740,225,1,20240801,421,2154,1,0,0,0,20240801,2024-08-01
4741,225,2,20240901,223,2329,1,0,1,0,20240901,2024-09-01
4742,225,3,20241001,430,8799,1,0,1,0,20241001,2024-10-01
4743,225,3,20241101,399,8179,1,0,0,0,20241101,2024-11-01
4744,225,3,20241201,144,3079,1,0,0,0,20241201,2024-12-01
4745,225,3,20250101,298,6159,1,0,0,0,20250101,2025-01-01
4746,225,3,20250201,210,4399,1,0,0,0,20250201,2025-02-01
4747,225,3,20250301,218,4559,1,0,0,0,20250301,2025-03-01
4748,225,3,20250401,431,8819,1,0,0,0,20250401,2025-04-01
4749,225,3,20250501,494,10079,1,0,0,0,20250501,2025-05-01
4750,225,3,20250601,281,5819,1,0,0,0,20250601,2025-06-01
4751,225,3,20250701,344,7079,1,0,0,0,20250701,2025-07-01
4752,225,3,20250801,166,3519,1,0,0,0,20250801,2025-08-01
4753,225,3,20250901,385,7899,1,0,0,0,20250901,2025-09-01
4754,225,3,20251001,180,3799,1,0,0,0,20251001,2025-10-01
4755,225,3,20251101,152,3239,1,0,0,0,20251101,2025-11-01
4756,225,3,20251201,160,3399,1,0,0,0,20251201,2025-12-01
4757,225,3,20260101,261,5419,1,0,0,0,20260101,2026-01-01
4758,225,4,20260201,123,4804,1,0,1,0,20260201,2026-02-01
4759,225,4,20260301,157,5994,1,0,0,0,20260301,2026-03-01
4760,225,4,20260401,453,16354,1,0,0,0,20260401,2026-04-01
4761,225,4,20260501,446,16109,1,0,0,0,20260501,2026-05-01
4762,225,4,20260601,104,4139,1,0,0,0,20260601,2026-06-01
4763,225,4,20260701,482,17369,1,0,0,0,20260701,2026-07-01
4764,225,4,20260801,146,5609,1,0,0,0,20260801,2026-08-01
4765,225,4,20260901,427,15444,1,0,0,0,20260901,2026-09-01
4766,225,4,20261001,214,7989,1,0,0,0,20261001,2026-10-01
4767,225,4,20261101,136,5259,1,0,0,0,20261101,2026-11-01
4768,225,4,20261201,333,12154,0,1,0,0,20261201,2026-12-01
4769,226,1,20230501,15,124,1,0,0,0,20230501,2023-05-01
4770,226,1,20230601,12,109,1,0,0,0,20230601,2023-06-01
4771,226,1,20230701,6,79,1,0,0,0,20230701,2023-07-01
4772,226,1,20230801,14,119,1,0,0,0,20230801,2023-08-01
4773,226,1,20230901,7,84,1,0,0,0,20230901,2023-09-01
4774,226,1,20231001,18,139,1,0,0,0,20231001,2023-10-01
4775,226,1,20231101,6,79,1,0,0,0,20231101,2023-11-01
4776,226,1,20231201,16,129,1,0,0,0,20231201,2023-12-01
4777,226,1,20240101,20,149,1,0,0,0,20240101,2024-01-01
4778,226,1,20240201,13,114,1,0,0,0,20240201,2024-02-01
4779,226,1,20240301,16,129,1,0,0,0,20240301,2024-03-01
4780,226,1,20240401,17,134,1,0,0,0,20240401,2024-04-01
4781,226,1,20240501,16,129,1,0,0,0,20240501,2024-05-01
4782,226,1,20240601,17,134,1,0,0,0,20240601,2024-06-01
4783,226,1,20240701,6,79,1,0,0,0,20240701,2024-07-01
4784,226,1,20240801,14,119,1,0,0,0,20240801,2024-08-01
4785,226,1,20240901,13,114,1,0,0,0,20240901,2024-09-01
4786,226,1,20241001,9,94,1,0,0,0,20241001,2024-10-01
4787,226,1,20241101,19,144,1,0,0,0,20241101,2024-11-01
4788,226,1,20241201,12,109,1,0,0,0,20241201,2024-12-01
4789,226,1,20250101,14,119,1,0,0,0,20250101,2025-01-01
4790,226,1,20250201,18,139,1,0,0,0,20250201,2025-02-01
4791,226,1,20250301,5,74,1,0,0,0,20250301,2025-03-01
4792,226,1,20250401,15,124,1,0,0,0,20250401,2025-04-01
4793,226,1,20250501,13,114,1,0,0,0,20250501,2025-05-01
4794,226,1,20250601,19,144,1,0,0,0,20250601,2025-06-01
4795,226,1,20250701,14,119,1,0,0,0,20250701,2025-07-01
4796,226,1,20250801,10,99,1,0,0,0,20250801,2025-08-01
4797,226,1,20250901,9,94,1,0,0,0,20250901,2025-09-01
4798,226,1,20251001,14,119,1,0,0,0,20251001,2025-10-01
4799,226,2,20251101,5,149,1,0,1,0,20251101,2025-11-01
4800,226,2,20251201,20,299,1,0,0,0,20251201,2025-12-01
4801,226,2,20260101,10,199,1,0,0,0,20260101,2026-01-01
4802,226,3,20260201,18,559,1,0,1,0,20260201,2026-02-01
4803,226,3,20260301,6,319,1,0,0,0,20260301,2026-03-01
4804,226,3,20260401,9,379,1,0,0,0,20260401,2026-04-01
4805,226,4,20260501,7,744,1,0,1,0,20260501,2026-05-01
4806,226,4,20260601,13,954,1,0,0,0,20260601,2026-06-01
4807,226,4,20260701,19,1164,1,0,0,0,20260701,2026-07-01
4808,226,4,20260801,5,674,1,0,0,0,20260801,2026-08-01
4809,226,4,20260901,16,1059,1,0,0,0,20260901,2026-09-01
4810,226,4,20261001,18,1129,1,0,0,0,20261001,2026-10-01
4811,226,4,20261101,16,1059,1,0,0,0,20261101,2026-11-01
4812,226,4,20261201,18,1129,1,0,0,0,20261201,2026-12-01
4813,227,1,20250101,39,244,1,0,0,0,20250101,2025-01-01
4814,227,1,20250201,90,499,1,0,0,0,20250201,2025-02-01
4815,227,1,20250301,29,194,1,0,1,1,20250301,2025-03-01
4816,227,1,20250401,99,544,1,0,0,0,20250401,2025-04-01
4817,227,1,20250501,69,394,1,0,0,0,20250501,2025-05-01
4818,227,1,20250601,76,429,1,0,0,0,20250601,2025-06-01
4819,227,1,20250701,77,434,1,0,0,0,20250701,2025-07-01
4820,227,1,20250801,64,369,0,1,0,0,20250801,2025-08-01
4821,228,1,20230301,13,114,1,0,0,0,20230301,2023-03-01
4822,228,1,20230401,12,109,1,0,0,0,20230401,2023-04-01
4823,228,1,20230501,16,129,1,0,0,0,20230501,2023-05-01
4824,228,1,20230601,12,109,1,0,0,0,20230601,2023-06-01
4825,228,1,20230701,8,89,1,0,0,0,20230701,2023-07-01
4826,228,1,20230801,7,84,0,1,0,0,20230801,2023-08-01
4827,229,1,20251001,14,119,1,0,0,0,20251001,2025-10-01
4828,229,1,20251101,8,89,1,0,0,0,20251101,2025-11-01
4829,229,1,20251201,19,144,1,0,0,0,20251201,2025-12-01
4830,229,1,20260101,18,139,1,0,0,0,20260101,2026-01-01
4831,229,1,20260201,19,144,1,0,0,0,20260201,2026-02-01
4832,229,1,20260301,15,124,1,0,0,0,20260301,2026-03-01
4833,229,1,20260401,9,94,1,0,0,0,20260401,2026-04-01
4834,229,1,20260501,17,134,1,0,0,0,20260501,2026-05-01
4835,229,1,20260601,19,144,1,0,0,0,20260601,2026-06-01
4836,229,1,20260701,9,94,1,0,0,0,20260701,2026-07-01
4837,229,1,20260801,14,119,1,0,0,0,20260801,2026-08-01
4838,229,1,20260901,9,94,1,0,0,0,20260901,2026-09-01
4839,229,1,20261001,5,74,1,0,0,0,20261001,2026-10-01
4840,229,1,20261101,17,134,1,0,0,0,20261101,2026-11-01
4841,229,1,20261201,16,129,1,0,0,0,20261201,2026-12-01
4842,230,1,20221001,11,104,1,0,0,0,20221001,2022-10-01
4843,230,1,20221101,12,109,1,0,0,0,20221101,2022-11-01
4844,230,1,20221201,16,129,1,0,0,0,20221201,2022-12-01
4845,230,1,20230101,17,134,1,0,0,0,20230101,2023-01-01
4846,230,1,20230201,20,149,1,0,0,0,20230201,2023-02-01
4847,230,1,20230301,10,99,1,0,0,0,20230301,2023-03-01
4848,230,1,20230401,5,74,1,0,0,0,20230401,2023-04-01
4849,230,1,20230501,8,89,1,0,0,0,20230501,2023-05-01
4850,230,1,20230601,17,134,1,0,0,0,20230601,2023-06-01
4851,230,1,20230701,5,74,1,0,0,0,20230701,2023-07-01
4852,230,1,20230801,15,124,1,0,0,0,20230801,2023-08-01
4853,230,1,20230901,12,109,1,0,0,0,20230901,2023-09-01
4854,230,1,20231001,17,134,1,0,0,0,20231001,2023-10-01
4855,230,1,20231101,11,104,1,0,0,0,20231101,2023-11-01
4856,230,1,20231201,20,149,1,0,0,0,20231201,2023-12-01
4857,230,1,20240101,8,89,1,0,0,0,20240101,2024-01-01
4858,230,1,20240201,11,104,1,0,0,0,20240201,2024-02-01
4859,230,2,20240301,11,209,1,0,1,0,20240301,2024-03-01
4860,230,2,20240401,7,169,1,0,0,0,20240401,2024-04-01
4861,230,2,20240501,6,159,1,0,0,0,20240501,2024-05-01
4862,230,2,20240601,20,299,1,0,0,0,20240601,2024-06-01
4863,230,2,20240701,6,159,1,0,0,0,20240701,2024-07-01
4864,230,2,20240801,16,259,1,0,0,0,20240801,2024-08-01
4865,230,2,20240901,11,209,1,0,0,0,20240901,2024-09-01
4866,230,2,20241001,6,159,1,0,0,0,20241001,2024-10-01
4867,230,2,20241101,19,289,1,0,0,0,20241101,2024-11-01
4868,230,2,20241201,6,159,1,0,0,0,20241201,2024-12-01
4869,230,2,20250101,20,299,1,0,0,0,20250101,2025-01-01
4870,230,3,20250201,17,539,1,0,1,0,20250201,2025-02-01
4871,230,3,20250301,9,379,1,0,0,0,20250301,2025-03-01
4872,230,3,20250401,10,399,1,0,0,0,20250401,2025-04-01
4873,230,2,20250501,11,209,0,1,0,1,20250501,2025-05-01
4874,231,2,20250401,308,3179,0,1,1,0,20250401,2025-04-01
4875,232,2,20250701,17,269,1,0,1,0,20250701,2025-07-01
4876,232,2,20250801,13,229,1,0,0,0,20250801,2025-08-01
4877,232,2,20250901,16,259,1,0,0,0,20250901,2025-09-01
4878,232,3,20251001,13,459,1,0,1,0,20251001,2025-10-01
4879,232,3,20251101,14,479,1,0,0,0,20251101,2025-11-01
4880,232,3,20251201,10,399,1,0,0,0,20251201,2025-12-01
4881,232,3,20260101,20,599,1,0,0,0,20260101,2026-01-01
4882,232,3,20260201,7,339,1,0,0,0,20260201,2026-02-01
4883,232,3,20260301,15,499,1,0,0,0,20260301,2026-03-01
4884,232,3,20260401,13,459,1,0,0,0,20260401,2026-04-01
4885,232,3,20260501,16,519,1,0,0,0,20260501,2026-05-01
4886,232,3,20260601,18,559,1,0,0,0,20260601,2026-06-01
4887,232,3,20260701,18,559,1,0,0,0,20260701,2026-07-01
4888,232,3,20260801,19,579,1,0,0,0,20260801,2026-08-01
4889,232,3,20260901,15,499,1,0,0,0,20260901,2026-09-01
4890,232,3,20261001,12,439,1,0,0,0,20261001,2026-10-01
4891,232,3,20261101,18,559,1,0,0,0,20261101,2026-11-01
4892,232,3,20261201,18,559,1,0,0,0,20261201,2026-12-01
4893,233,1,20250901,56,329,1,0,0,0,20250901,2025-09-01
4894,233,1,20251001,38,239,1,0,0,0,20251001,2025-10-01
4895,233,1,20251101,86,479,1,0,0,0,20251101,2025-11-01
4896,233,1,20251201,100,549,1,0,0,0,20251201,2025-12-01
4897,233,1,20260101,90,499,1,0,0,0,20260101,2026-01-01
