SubscriptionID,CompanyID,PlanID,SnapshotDateKey,ActiveUsers,MRR_Amount,IsActive,IsChurned,IsUpgrade,IsDowngrade
4567,195,1,20260101,376,1929,1,0,0,0
4568,195,1,20260201,248,1289,1,0,0,0
4569,195,1,20260301,254,1319,1,0,0,0
4570,195,1,20260401,41,254,1,0,0,0
4571,195,1,20260501,427,2184,1,0,0,0
4572,195,1,20260601,369,1894,1,0,0,0
4573,195,1,20260701,71,404,1,0,0,0
4574,195,1,20260801,165,874,1,0,0,0
4575,195,1,20260901,209,1094,1,0,0,0
4576,195,1,20261001,73,414,1,0,0,0
4577,195,1,20261101,204,1069,1,0,0,0
4578,195,1,20261201,51,304,1,0,0,0
4579,196,3,20231001,443,9059,1,0,0,0
4580,196,3,20231101,249,5179,1,0,0,0
4581,196,3,20231201,110,2399,1,0,0,0
4582,196,3,20240101,164,3479,1,0,0,0
4583,196,3,20240201,97,2139,1,0,0,0
4584,196,3,20240301,184,3879,1,0,0,0
4585,196,3,20240401,156,3319,1,0,0,0
4586,196,3,20240501,171,3619,1,0,0,0
4587,196,3,20240601,52,1239,1,0,0,0
4588,196,3,20240701,433,8859,1,0,0,0
4589,196,3,20240801,116,2519,1,0,0,0
4590,196,3,20240901,123,2659,1,0,0,0
4591,196,3,20241001,202,4239,1,0,0,0
4592,196,3,20241101,446,9119,1,0,0,0
4593,196,3,20241201,72,1639,1,0,0,0
4594,196,3,20250101,167,3539,1,0,0,0
4595,196,3,20250201,380,7799,1,0,0,0
4596,196,3,20250301,421,8619,1,0,0,0
4597,196,3,20250401,458,9359,1,0,0,0
4598,196,3,20250501,104,2279,1,0,0,0
4599,196,3,20250601,6,319,1,0,0,0
4600,196,3,20250701,355,7299,1,0,0,0
4601,196,3,20250801,173,3659,1,0,0,0
4602,196,3,20250901,306,6319,1,0,0,0
4603,196,3,20251001,319,6579,1,0,0,0
4604,196,3,20251101,484,9879,1,0,0,0
4605,196,3,20251201,245,5099,1,0,0,0
4606,196,3,20260101,85,1899,1,0,0,0
4607,196,3,20260201,278,5759,1,0,0,0
4608,196,3,20260301,42,1039,1,0,0,0
4609,196,3,20260401,238,4959,1,0,0,0
4610,196,3,20260501,319,6579,1,0,0,0
4611,196,3,20260601,128,2759,1,0,0,0
4612,196,3,20260701,130,2799,1,0,0,0
4613,196,3,20260801,402,8239,1,0,0,0
4614,196,3,20260901,421,8619,1,0,0,0
4615,196,3,20261001,221,4619,1,0,0,0
4616,196,3,20261101,223,4659,1,0,0,0
4617,196,3,20261201,292,6039,1,0,0,0
4618,197,2,20231101,12,219,1,0,0,0
4619,197,2,20231201,199,2089,1,0,0,0
4620,197,2,20240101,388,3979,1,0,0,0
4621,197,2,20240201,406,4159,1,0,0,0
4622,197,2,20240301,54,639,1,0,0,0
4623,197,2,20240401,210,2199,1,0,0,0
4624,197,2,20240501,430,4399,0,1,0,0
4625,198,2,20240401,169,1789,1,0,0,0
4626,198,2,20240501,473,4829,1,0,0,0
4627,198,2,20240601,406,4159,1,0,0,0
4628,198,2,20240701,154,1639,1,0,0,0
4629,198,2,20240801,177,1869,1,0,0,0
4630,198,2,20240901,315,3249,1,0,0,0
4631,198,2,20241001,113,1229,1,0,0,0
4632,198,2,20241101,371,3809,1,0,0,0
4633,198,2,20241201,79,889,1,0,0,0
4634,198,2,20250101,233,2429,1,0,0,0
4635,198,2,20250201,170,1799,1,0,0,0
4636,198,2,20250301,303,3129,1,0,0,0
4637,198,2,20250401,237,2469,1,0,0,0
4638,198,2,20250501,161,1709,1,0,0,0
4639,198,2,20250601,29,389,1,0,0,0
4640,198,2,20250701,366,3759,1,0,0,0
4641,198,2,20250801,454,4639,1,0,0,0
4642,198,2,20250901,376,3859,1,0,0,0
4643,198,2,20251001,425,4349,1,0,0,0
4644,198,2,20251101,205,2149,1,0,0,0
4645,198,2,20251201,383,3929,1,0,0,0
4646,198,2,20260101,48,579,1,0,0,0
4647,198,2,20260201,166,1759,1,0,0,0
4648,198,2,20260301,335,3449,1,0,0,0
4649,198,2,20260401,50,599,1,0,0,0
4650,198,2,20260501,148,1579,1,0,0,0
4651,198,2,20260601,250,2599,1,0,0,0
4652,198,2,20260701,328,3379,1,0,0,0
4653,198,2,20260801,369,3789,1,0,0,0
4654,198,2,20260901,32,419,1,0,0,0
4655,198,2,20261001,42,519,1,0,0,0
4656,198,2,20261101,463,4729,1,0,0,0
4657,198,2,20261201,310,3199,0,1,0,0
4658,199,2,20231201,220,2299,1,0,0,0
4659,199,2,20240101,193,2029,1,0,0,0
4660,199,2,20240201,421,4309,1,0,0,0
4661,199,2,20240301,408,4179,1,0,0,0
4662,199,2,20240401,152,1619,1,0,0,0
4663,199,2,20240501,331,3409,1,0,0,0
4664,199,2,20240601,186,1959,1,0,0,0
4665,199,2,20240701,36,459,1,0,0,0
4666,199,2,20240801,325,3349,1,0,0,0
4667,199,2,20240901,107,1169,1,0,0,0
4668,199,2,20241001,81,909,1,0,0,0
4669,199,2,20241101,83,929,1,0,0,0
4670,199,2,20241201,330,3399,1,0,0,0
4671,199,2,20250101,346,3559,1,0,0,0
4672,199,2,20250201,202,2119,1,0,0,0
4673,199,2,20250301,30,399,1,0,0,0
4674,199,2,20250401,464,4739,1,0,0,0
4675,199,2,20250501,86,959,1,0,0,0
4676,199,2,20250601,161,1709,1,0,0,0
4677,199,2,20250701,474,4839,1,0,0,0
4678,199,2,20250801,63,729,1,0,0,0
4679,199,2,20250901,15,249,1,0,0,0
4680,199,2,20251001,10,199,1,0,0,0
4681,199,2,20251101,348,3579,1,0,0,0
4682,199,2,20251201,320,3299,1,0,0,0
4683,199,2,20260101,473,4829,1,0,0,0
4684,199,2,20260201,198,2079,1,0,0,0
4685,199,2,20260301,453,4629,1,0,0,0
4686,199,2,20260401,440,4499,1,0,0,0
4687,199,2,20260501,111,1209,1,0,0,0
4688,199,2,20260601,52,619,1,0,0,0
4689,199,2,20260701,345,3549,1,0,0,0
4690,199,2,20260801,404,4139,1,0,0,0
4691,199,2,20260901,127,1369,1,0,0,0
4692,199,2,20261001,495,5049,1,0,0,0
4693,199,2,20261101,44,539,1,0,0,0
4694,199,2,20261201,97,1069,1,0,0,0
4695,200,2,20230701,207,2169,1,0,0,0
4696,200,2,20230801,18,279,1,0,0,0
4697,200,2,20230901,201,2109,1,0,0,0
4698,200,2,20231001,68,779,1,0,0,0
4699,200,2,20231101,251,2609,1,0,0,0
4700,200,2,20231201,437,4469,1,0,0,0
4701,200,2,20240101,36,459,1,0,0,0
4702,200,2,20240201,52,619,1,0,0,0
4703,200,2,20240301,396,4059,0,1,0,0
4704,201,2,20231001,469,4789,1,0,0,0
4705,201,2,20231101,398,4079,1,0,0,0
4706,201,2,20231201,280,2899,1,0,0,0
4707,201,2,20240101,337,3469,1,0,0,0
4708,201,2,20240201,67,769,1,0,0,0
4709,201,2,20240301,176,1859,1,0,0,0
4710,201,2,20240401,197,2069,1,0,0,0
4711,201,2,20240501,7,169,1,0,0,0
4712,201,2,20240601,258,2679,1,0,0,0
4713,201,2,20240701,108,1179,1,0,0,0
4714,201,2,20240801,342,3519,1,0,0,0
4715,201,2,20240901,200,2099,1,0,0,0
4716,201,2,20241001,190,1999,1,0,0,0
4717,201,2,20241101,137,1469,1,0,0,0
4718,201,2,20241201,450,4599,1,0,0,0
4719,201,2,20250101,402,4119,1,0,0,0
4720,201,2,20250201,147,1569,1,0,0,0
4721,201,2,20250301,61,709,1,0,0,0
4722,201,2,20250401,365,3749,1,0,0,0
4723,201,2,20250501,256,2659,1,0,0,0
4724,201,2,20250601,221,2309,1,0,0,0
4725,201,2,20250701,417,4269,1,0,0,0
4726,201,2,20250801,96,1059,1,0,0,0
4727,201,2,20250901,210,2199,1,0,0,0
4728,201,2,20251001,161,1709,1,0,0,0
4729,201,2,20251101,85,949,1,0,0,0
4730,201,2,20251201,344,3539,1,0,0,0
4731,201,2,20260101,51,609,1,0,0,0
4732,201,2,20260201,93,1029,1,0,0,0
4733,201,2,20260301,302,3119,1,0,0,0
4734,201,2,20260401,306,3159,1,0,0,0
4735,201,2,20260501,192,2019,1,0,0,0
4736,201,2,20260601,371,3809,1,0,0,0
4737,201,2,20260701,492,5019,1,0,0,0
4738,201,2,20260801,168,1779,1,0,0,0
4739,201,2,20260901,136,1459,1,0,0,0
4740,201,2,20261001,176,1859,0,1,0,0
4741,202,1,20230901,346,1779,1,0,0,0
4742,202,1,20231001,164,869,1,0,0,0
4743,202,1,20231101,19,144,0,1,0,0
4744,203,3,20240101,264,5479,1,0,0,0
4745,203,3,20240201,467,9539,1,0,0,0
4746,203,3,20240301,43,1059,1,0,0,0
4747,203,3,20240401,196,4119,1,0,0,0
4748,203,3,20240501,258,5359,1,0,0,0
4749,203,3,20240601,57,1339,1,0,0,0
4750,203,3,20240701,55,1299,1,0,0,0
4751,203,3,20240801,479,9779,1,0,0,0
4752,203,3,20240901,447,9139,1,0,0,0
4753,203,3,20241001,280,5799,1,0,0,0
4754,203,3,20241101,199,4179,1,0,0,0
4755,203,3,20241201,15,499,1,0,0,0
4756,203,3,20250101,143,3059,1,0,0,0
4757,203,3,20250201,10,399,1,0,0,0
4758,203,3,20250301,375,7699,1,0,0,0
4759,203,3,20250401,76,1719,1,0,0,0
4760,203,3,20250501,85,1899,1,0,0,0
4761,203,3,20250601,320,6599,1,0,0,0
4762,203,3,20250701,465,9499,1,0,0,0
4763,203,3,20250801,438,8959,1,0,0,0
4764,203,3,20250901,66,1519,1,0,0,0
4765,203,3,20251001,230,4799,1,0,0,0
4766,203,3,20251101,264,5479,1,0,0,0
4767,203,3,20251201,16,519,1,0,0,0
4768,203,3,20260101,129,2779,1,0,0,0
4769,203,3,20260201,252,5239,1,0,0,0
4770,203,3,20260301,298,6159,1,0,0,0
4771,203,3,20260401,385,7899,1,0,0,0
4772,203,3,20260501,380,7799,1,0,0,0
4773,203,3,20260601,230,4799,1,0,0,0
4774,203,3,20260701,336,6919,1,0,0,0
4775,203,3,20260801,442,9039,1,0,0,0
4776,203,3,20260901,447,9139,1,0,0,0
4777,203,3,20261001,183,3859,1,0,0,0
4778,203,3,20261101,433,8859,1,0,0,0
4779,203,3,20261201,233,4859,1,0,0,0
4780,204,3,20220401,343,7059,1,0,0,0
4781,204,3,20220501,481,9819,1,0,0,0
4782,204,3,20220601,66,1519,1,0,0,0
4783,204,3,20220701,224,4679,1,0,0,0
4784,204,3,20220801,483,9859,1,0,0,0
4785,204,3,20220901,95,2099,1,0,0,0
4786,204,3,20221001,189,3979,1,0,0,0
4787,204,3,20221101,186,3919,1,0,0,0
4788,204,3,20221201,364,7479,1,0,0,0
4789,204,3,20230101,87,1939,1,0,0,0
4790,204,3,20230201,372,7639,1,0,0,0
4791,204,3,20230301,173,3659,1,0,0,0
4792,204,3,20230401,162,3439,1,0,0,0
4793,204,3,20230501,130,2799,1,0,0,0
4794,204,3,20230601,347,7139,1,0,0,0
4795,204,3,20230701,202,4239,1,0,0,0
4796,204,3,20230801,424,8679,1,0,0,0
4797,204,3,20230901,119,2579,1,0,0,0
4798,204,3,20231001,254,5279,1,0,0,0
4799,204,3,20231101,272,5639,1,0,0,0
4800,204,3,20231201,352,7239,1,0,0,0
4801,204,3,20240101,136,2919,1,0,0,0
4802,204,3,20240201,226,4719,1,0,0,0
4803,204,3,20240301,253,5259,1,0,0,0
4804,204,3,20240401,139,2979,1,0,0,0
4805,204,3,20240501,263,5459,1,0,0,0
4806,204,3,20240601,146,3119,1,0,0,0
4807,204,3,20240701,15,499,1,0,0,0
4808,204,3,20240801,239,4979,1,0,0,0
4809,204,3,20240901,340,6999,1,0,0,0
4810,204,3,20241001,330,6799,1,0,0,0
4811,204,3,20241101,277,5739,1,0,0,0
4812,204,3,20241201,33,859,1,0,0,0
4813,204,3,20250101,87,1939,1,0,0,0
4814,204,3,20250201,478,9759,1,0,0,0
4815,204,3,20250301,311,6419,1,0,0,0
4816,204,3,20250401,421,8619,1,0,0,0
4817,204,3,20250501,51,1219,1,0,0,0
4818,204,3,20250601,125,2699,1,0,0,0
4819,204,3,20250701,341,7019,1,0,0,0
4820,204,3,20250801,407,8339,1,0,0,0
4821,204,3,20250901,438,8959,1,0,0,0
4822,204,3,20251001,18,559,1,0,0,0
4823,204,3,20251101,173,3659,1,0,0,0
4824,204,3,20251201,465,9499,1,0,0,0
4825,204,3,20260101,154,3279,1,0,0,0
4826,204,3,20260201,127,2739,1,0,0,0
4827,204,3,20260301,160,3399,1,0,0,0
4828,204,3,20260401,166,3519,1,0,0,0
4829,204,3,20260501,410,8399,1,0,0,0
4830,204,3,20260601,223,4659,1,0,0,0
4831,204,3,20260701,109,2379,1,0,0,0
4832,204,3,20260801,173,3659,1,0,0,0
4833,204,3,20260901,436,8919,1,0,0,0
4834,204,3,20261001,196,4119,1,0,0,0
4835,204,3,20261101,316,6519,1,0,0,0
4836,204,3,20261201,423,8659,1,0,0,0
4837,205,2,20240701,320,3299,1,0,0,0
4838,205,2,20240801,98,1079,1,0,0,0
4839,205,2,20240901,352,3619,1,0,0,0
4840,205,2,20241001,408,4179,1,0,0,0
4841,205,2,20241101,104,1139,1,0,0,0
4842,205,2,20241201,262,2719,1,0,0,0
4843,205,2,20250101,303,3129,1,0,0,0
4844,205,2,20250201,377,3869,1,0,0,0
4845,205,2,20250301,215,2249,1,0,0,0
4846,205,2,20250401,146,1559,1,0,0,0
4847,205,2,20250501,34,439,1,0,0,0
4848,205,2,20250601,391,4009,1,0,0,0
4849,205,2,20250701,20,299,1,0,0,0
4850,205,2,20250801,364,3739,1,0,0,0
4851,205,2,20250901,41,509,1,0,0,0
4852,205,2,20251001,348,3579,1,0,0,0
4853,205,2,20251101,185,1949,1,0,0,0
4854,205,2,20251201,356,3659,1,0,0,0
4855,205,2,20260101,82,919,1,0,0,0
4856,205,2,20260201,191,2009,1,0,0,0
4857,205,2,20260301,465,4749,1,0,0,0
4858,205,2,20260401,209,2189,1,0,0,0
4859,205,2,20260501,113,1229,1,0,0,0
4860,205,2,20260601,57,669,1,0,0,0
4861,205,2,20260701,451,4609,1,0,0,0
4862,205,2,20260801,337,3469,1,0,0,0
4863,205,2,20260901,332,3419,1,0,0,0
4864,205,2,20261001,134,1439,1,0,0,0
4865,205,2,20261101,426,4359,1,0,0,0
4866,205,2,20261201,481,4909,1,0,0,0
4867,206,1,20220201,103,564,1,0,0,0
4868,206,1,20220301,29,194,1,0,0,0
4869,206,1,20220401,391,2004,1,0,0,0
4870,206,1,20220501,92,509,1,0,0,0
4871,206,1,20220601,337,1734,1,0,0,0
4872,206,1,20220701,351,1804,1,0,0,0
4873,206,1,20220801,489,2494,1,0,0,0
4874,206,1,20220901,151,804,1,0,0,0
4875,206,1,20221001,393,2014,1,0,0,0
4876,206,1,20221101,459,2344,1,0,0,0
4877,206,1,20221201,328,1689,1,0,0,0
4878,206,1,20230101,183,964,1,0,0,0
4879,206,1,20230201,334,1719,1,0,0,0
4880,206,1,20230301,431,2204,1,0,0,0
4881,206,1,20230401,140,749,1,0,0,0
4882,206,1,20230501,13,114,1,0,0,0
4883,206,1,20230601,239,1244,1,0,0,0
4884,206,1,20230701,440,2249,1,0,0,0
4885,206,1,20230801,412,2109,1,0,0,0
4886,206,1,20230901,197,1034,1,0,0,0
4887,206,1,20231001,244,1269,1,0,0,0
4888,206,1,20231101,456,2329,1,0,0,0
4889,206,1,20231201,14,119,0,1,0,0
4890,207,1,20230201,72,409,1,0,0,0
4891,207,1,20230301,392,2009,1,0,0,0
4892,207,1,20230401,190,999,1,0,0,0
4893,207,1,20230501,78,439,1,0,0,0
4894,207,1,20230601,305,1574,1,0,0,0
4895,207,1,20230701,11,104,0,1,0,0
4896,208,3,20230101,466,9519,1,0,0,0
4897,208,3,20230201,138,2959,1,0,0,0
4898,208,3,20230301,91,2019,1,0,0,0
4899,208,3,20230401,291,6019,1,0,0,0
4900,208,3,20230501,377,7739,1,0,0,0
4901,208,3,20230601,34,879,1,0,0,0
4902,208,3,20230701,57,1339,1,0,0,0
4903,208,3,20230801,116,2519,1,0,0,0
4904,208,3,20230901,97,2139,1,0,0,0
4905,208,3,20231001,440,8999,1,0,0,0
4906,208,3,20231101,109,2379,1,0,0,0
4907,208,3,20231201,403,8259,1,0,0,0
4908,208,3,20240101,308,6359,1,0,0,0
4909,208,3,20240201,257,5339,1,0,0,0
4910,208,3,20240301,248,5159,1,0,0,0
4911,208,3,20240401,394,8079,1,0,0,0
4912,208,3,20240501,295,6099,1,0,0,0
4913,208,3,20240601,446,9119,1,0,0,0
4914,208,3,20240701,374,7679,1,0,0,0
4915,208,3,20240801,146,3119,1,0,0,0
4916,208,3,20240901,264,5479,1,0,0,0
4917,208,3,20241001,474,9679,1,0,0,0
4918,208,3,20241101,410,8399,1,0,0,0
4919,208,3,20241201,57,1339,1,0,0,0
4920,208,3,20250101,126,2719,1,0,0,0
4921,208,3,20250201,49,1179,1,0,0,0
4922,208,3,20250301,189,3979,1,0,0,0
4923,208,3,20250401,389,7979,1,0,0,0
4924,208,3,20250501,301,6219,1,0,0,0
4925,208,3,20250601,188,3959,1,0,0,0
4926,208,3,20250701,137,2939,1,0,0,0
4927,208,3,20250801,292,6039,1,0,0,0
4928,208,3,20250901,385,7899,1,0,0,0
4929,208,3,20251001,146,3119,1,0,0,0
4930,208,3,20251101,242,5039,1,0,0,0
4931,208,3,20251201,266,5519,1,0,0,0
4932,208,3,20260101,352,7239,1,0,0,0
4933,208,3,20260201,421,8619,1,0,0,0
4934,208,3,20260301,333,6859,1,0,0,0
4935,208,3,20260401,272,5639,1,0,0,0
4936,208,3,20260501,120,2599,1,0,0,0
4937,208,3,20260601,131,2819,1,0,0,0
4938,208,3,20260701,436,8919,1,0,0,0
4939,208,3,20260801,96,2119,1,0,0,0
4940,208,3,20260901,437,8939,1,0,0,0
4941,208,3,20261001,379,7779,1,0,0,0
4942,208,3,20261101,202,4239,1,0,0,0
4943,208,3,20261201,353,7259,1,0,0,0
4944,209,1,20250201,130,699,1,0,0,0
4945,209,1,20250301,318,1639,1,0,0,0
4946,209,1,20250401,33,214,1,0,0,0
4947,209,1,20250501,371,1904,1,0,0,0
4948,209,1,20250601,419,2144,1,0,0,0
4949,209,1,20250701,285,1474,1,0,0,0
4950,209,1,20250801,232,1209,1,0,0,0
4951,209,1,20250901,363,1864,1,0,0,0
4952,209,1,20251001,43,264,1,0,0,0
4953,209,1,20251101,33,214,1,0,0,0
4954,209,1,20251201,322,1659,1,0,0,0
4955,209,1,20260101,384,1969,1,0,0,0
4956,209,1,20260201,250,1299,1,0,0,0
4957,209,1,20260301,83,464,0,1,0,0
4958,210,2,20250801,276,2859,1,0,0,0
4959,210,2,20250901,179,1889,1,0,0,0
4960,210,2,20251001,153,1629,1,0,0,0
4961,210,2,20251101,484,4939,1,0,0,0
4962,210,2,20251201,154,1639,1,0,0,0
4963,210,2,20260101,7,169,1,0,0,0
4964,210,2,20260201,177,1869,1,0,0,0
4965,210,2,20260301,275,2849,1,0,0,0
4966,210,2,20260401,437,4469,1,0,0,0
4967,210,2,20260501,252,2619,1,0,0,0
4968,210,2,20260601,402,4119,1,0,0,0
4969,210,2,20260701,211,2209,1,0,0,0
4970,210,2,20260801,446,4559,1,0,0,0
4971,210,2,20260901,355,3649,1,0,0,0
4972,210,2,20261001,417,4269,1,0,0,0
4973,210,2,20261101,217,2269,1,0,0,0
4974,210,2,20261201,61,709,1,0,0,0
4975,211,3,20220301,42,1039,1,0,0,0
4976,211,3,20220401,67,1539,1,0,0,0
4977,211,3,20220501,155,3299,1,0,0,0
4978,211,3,20220601,23,659,1,0,0,0
4979,211,3,20220701,258,5359,1,0,0,0
4980,211,3,20220801,395,8099,1,0,0,0
4981,211,3,20220901,250,5199,1,0,0,0
4982,211,3,20221001,123,2659,1,0,0,0
4983,211,3,20221101,105,2299,1,0,0,0
4984,211,3,20221201,287,5939,1,0,0,0
4985,211,3,20230101,99,2179,1,0,0,0
4986,211,3,20230201,428,8759,1,0,0,0
4987,211,3,20230301,485,9899,1,0,0,0
4988,211,3,20230401,220,4599,1,0,0,0
4989,211,3,20230501,343,7059,1,0,0,0
4990,211,3,20230601,228,4759,1,0,0,0
4991,211,3,20230701,153,3259,1,0,0,0
4992,211,3,20230801,140,2999,1,0,0,0
4993,211,3,20230901,8,359,1,0,0,0
4994,211,3,20231001,210,4399,1,0,0,0
4995,211,3,20231101,152,3239,1,0,0,0
4996,211,3,20231201,229,4779,1,0,0,0
4997,211,3,20240101,472,9639,1,0,0,0
4998,211,3,20240201,178,3759,1,0,0,0
4999,211,3,20240301,73,1659,1,0,0,0
5000,211,3,20240401,242,5039,1,0,0,0
5001,211,3,20240501,338,6959,1,0,0,0
5002,211,3,20240601,16,519,1,0,0,0
5003,211,3,20240701,203,4259,0,1,0,0
5004,212,1,20250101,11,104,1,0,0,0
5005,212,1,20250201,476,2429,1,0,0,0
5006,212,1,20250301,211,1104,1,0,0,0
5007,212,1,20250401,106,579,1,0,0,0
5008,212,1,20250501,474,2419,1,0,0,0
5009,212,1,20250601,455,2324,1,0,0,0
5010,212,1,20250701,481,2454,1,0,0,0
5011,212,1,20250801,315,1624,1,0,0,0
5012,212,1,20250901,48,289,0,1,0,0
5013,213,3,20221101,465,9499,1,0,0,0
5014,213,3,20221201,198,4159,1,0,0,0
5015,213,3,20230101,401,8219,1,0,0,0
5016,213,3,20230201,240,4999,1,0,0,0
5017,213,3,20230301,304,6279,1,0,0,0
5018,213,3,20230401,312,6439,1,0,0,0
5019,213,3,20230501,109,2379,1,0,0,0
5020,213,3,20230601,398,8159,1,0,0,0
5021,213,3,20230701,130,2799,1,0,0,0
5022,213,3,20230801,333,6859,1,0,0,0
5023,213,3,20230901,206,4319,1,0,0,0
5024,213,3,20231001,248,5159,1,0,0,0
5025,213,3,20231101,340,6999,1,0,0,0
5026,213,3,20231201,378,7759,1,0,0,0
5027,213,3,20240101,428,8759,1,0,0,0
5028,213,3,20240201,143,3059,1,0,0,0
5029,213,3,20240301,5,299,1,0,0,0
5030,213,3,20240401,312,6439,1,0,0,0
5031,213,3,20240501,76,1719,1,0,0,0
5032,213,3,20240601,278,5759,1,0,0,0
5033,213,3,20240701,28,759,1,0,0,0
5034,213,3,20240801,488,9959,1,0,0,0
5035,213,3,20240901,144,3079,1,0,0,0
5036,213,3,20241001,244,5079,1,0,0,0
5037,213,3,20241101,324,6679,1,0,0,0
5038,213,3,20241201,422,8639,1,0,0,0
5039,213,3,20250101,58,1359,1,0,0,0
5040,213,3,20250201,268,5559,1,0,0,0
5041,213,3,20250301,338,6959,1,0,0,0
5042,213,3,20250401,181,3819,1,0,0,0
5043,213,3,20250501,8,359,1,0,0,0
5044,213,3,20250601,340,6999,1,0,0,0
5045,213,3,20250701,224,4679,1,0,0,0
5046,213,3,20250801,328,6759,1,0,0,0
5047,213,3,20250901,194,4079,1,0,0,0
5048,213,3,20251001,132,2839,1,0,0,0
5049,213,3,20251101,170,3599,1,0,0,0
5050,213,3,20251201,476,9719,1,0,0,0
5051,213,3,20260101,438,8959,1,0,0,0
5052,213,3,20260201,430,8799,1,0,0,0
5053,213,3,20260301,229,4779,1,0,0,0
5054,213,3,20260401,39,979,0,1,0,0
5055,214,2,20230601,150,1599,1,0,0,0
5056,214,2,20230701,423,4329,1,0,0,0
5057,214,2,20230801,302,3119,1,0,0,0
5058,214,2,20230901,148,1579,1,0,0,0
5059,214,2,20231001,62,719,1,0,0,0
5060,214,2,20231101,473,4829,1,0,0,0
5061,214,2,20231201,176,1859,1,0,0,0
5062,214,2,20240101,285,2949,1,0,0,0
5063,214,2,20240201,297,3069,1,0,0,0
5064,214,2,20240301,7,169,1,0,0,0
5065,214,2,20240401,6,159,1,0,0,0
5066,214,2,20240501,209,2189,1,0,0,0
5067,214,2,20240601,422,4319,1,0,0,0
5068,214,2,20240701,325,3349,1,0,0,0
5069,214,2,20240801,267,2769,1,0,0,0
5070,214,2,20240901,395,4049,1,0,0,0
5071,214,2,20241001,467,4769,1,0,0,0
5072,214,2,20241101,274,2839,1,0,0,0
5073,214,2,20241201,288,2979,1,0,0,0
5074,214,2,20250101,126,1359,1,0,0,0
5075,214,2,20250201,496,5059,1,0,0,0
5076,214,2,20250301,309,3189,1,0,0,0
5077,214,2,20250401,302,3119,1,0,0,0
5078,214,2,20250501,22,319,1,0,0,0
5079,214,2,20250601,323,3329,1,0,0,0
5080,214,2,20250701,49,589,1,0,0,0
5081,214,2,20250801,179,1889,1,0,0,0
5082,214,2,20250901,48,579,1,0,0,0
5083,214,2,20251001,425,4349,1,0,0,0
5084,214,2,20251101,221,2309,1,0,0,0
5085,214,2,20251201,119,1289,1,0,0,0
5086,214,2,20260101,83,929,1,0,0,0
5087,214,2,20260201,343,3529,1,0,0,0
5088,214,2,20260301,335,3449,1,0,0,0
5089,214,2,20260401,283,2929,1,0,0,0
5090,214,2,20260501,429,4389,0,1,0,0
5091,215,2,20220401,251,2609,1,0,0,0
5092,215,2,20220501,44,539,1,0,0,0
5093,215,2,20220601,372,3819,0,1,0,0
5094,216,1,20240501,358,1839,1,0,0,0
5095,216,1,20240601,383,1964,1,0,0,0
5096,216,1,20240701,394,2019,1,0,0,0
5097,216,1,20240801,375,1924,1,0,0,0
5098,216,1,20240901,361,1854,1,0,0,0
5099,216,1,20241001,455,2324,1,0,0,0
5100,216,1,20241101,97,534,1,0,0,0
5101,216,1,20241201,159,844,1,0,0,0
5102,216,1,20250101,378,1939,1,0,0,0
5103,216,1,20250201,471,2404,1,0,0,0
5104,216,1,20250301,500,2549,1,0,0,0
5105,216,1,20250401,410,2099,1,0,0,0
5106,216,1,20250501,349,1794,1,0,0,0
5107,216,1,20250601,24,169,1,0,0,0
5108,216,1,20250701,314,1619,1,0,0,0
5109,216,1,20250801,372,1909,1,0,0,0
5110,216,1,20250901,317,1634,1,0,0,0
5111,216,1,20251001,126,679,1,0,0,0
5112,216,1,20251101,285,1474,1,0,0,0
5113,216,1,20251201,68,389,1,0,0,0
5114,216,1,20260101,43,264,1,0,0,0
5115,216,1,20260201,100,549,1,0,0,0
5116,216,1,20260301,215,1124,1,0,0,0
5117,216,1,20260401,258,1339,1,0,0,0
5118,216,1,20260501,293,1514,1,0,0,0
5119,216,1,20260601,264,1369,1,0,0,0
5120,216,1,20260701,174,919,1,0,0,0
5121,216,1,20260801,123,664,1,0,0,0
5122,216,1,20260901,9,94,1,0,0,0
5123,216,1,20261001,437,2234,1,0,0,0
5124,216,1,20261101,404,2069,1,0,0,0
5125,216,1,20261201,301,1554,1,0,0,0
5126,217,2,20221001,147,1569,1,0,0,0
5127,217,2,20221101,169,1789,1,0,0,0
5128,217,2,20221201,358,3679,1,0,0,0
5129,217,2,20230101,261,2709,1,0,0,0
5130,217,2,20230201,420,4299,1,0,0,0
5131,217,2,20230301,387,3969,1,0,0,0
5132,217,2,20230401,431,4409,1,0,0,0
5133,217,2,20230501,255,2649,1,0,0,0
5134,217,2,20230601,327,3369,1,0,0,0
5135,217,2,20230701,330,3399,1,0,0,0
5136,217,2,20230801,159,1689,1,0,0,0
5137,217,2,20230901,80,899,1,0,0,0
5138,217,2,20231001,491,5009,1,0,0,0
5139,217,2,20231101,137,1469,1,0,0,0
5140,217,2,20231201,76,859,1,0,0,0
5141,217,2,20240101,64,739,1,0,0,0
5142,217,2,20240201,245,2549,1,0,0,0
5143,217,2,20240301,485,4949,1,0,0,0
5144,217,2,20240401,103,1129,1,0,0,0
5145,217,2,20240501,169,1789,1,0,0,0
5146,217,2,20240601,194,2039,1,0,0,0
5147,217,2,20240701,116,1259,1,0,0,0
5148,217,2,20240801,343,3529,1,0,0,0
5149,217,2,20240901,127,1369,1,0,0,0
5150,217,2,20241001,13,229,1,0,0,0
